144568.0	C0028326	2	1	0
144568.0	C0029882	2	1	1
144568.0	C0175704	2	1	2
144568.0	C0587248	2	1	3
144568.0	C1275081	2	1	4
144568.0	C1843181	2	1	5
144568.0	C3501846	2	1	6
19.0	C0039292	2	1	7
19.0	C0751544	2	1	8
19.0	C1704429	2	1	9
19.0	C2931838	2	1	10
19.0	C3711531	2	1	11
19.0	C0342898	2	1	12
19.0	C0020445	2	1	13
19.0	C0745103	2	1	14
19.0	C1704417	2	1	15
19.0	C0022661	2	1	16
19.0	C4721453	2	1	17
19.0	C0036341	2	1	18
19.0	C0004153	2	1	19
19.0	C0020443	2	1	20
19.0	C1563937	2	1	21
19.0	C0009402	2	1	22
19.0	C0009404	2	1	23
19.0	C0473527	2	1	24
19.0	DB01599	1	1	25
5243.0	C0027627	2	1	26
5243.0	C0206686	2	1	27
5243.0	C0020651	2	1	28
5243.0	C0149504	2	1	29
5243.0	C0154659	2	1	30
5243.0	C0235032	2	1	31
5243.0	C0338831	2	1	32
5243.0	C0027947	2	1	33
5243.0	C4721453	2	1	34
5243.0	C0004930	2	1	35
5243.0	C0004936	2	1	36
5243.0	C0027765	2	1	37
5243.0	C0376338	2	1	38
5243.0	C4046029	2	1	39
5243.0	C0023893	2	1	40
5243.0	C2239176	2	1	41
5243.0	C0003865	2	1	42
5243.0	C0971858	2	1	43
5243.0	C0993582	2	1	44
5243.0	C0005586	2	1	45
5243.0	C0013221	2	1	46
5243.0	C0041755	2	1	47
5243.0	C0014544	2	1	48
5243.0	C0086237	2	1	49
5243.0	C0236018	2	1	50
5243.0	C0751111	2	1	51
5243.0	C0006868	2	1	52
5243.0	C0006870	2	1	53
5243.0	C0018614	2	1	54
5243.0	C0024809	2	1	55
5243.0	C0236735	2	1	56
5243.0	C0003873	2	1	57
5243.0	C0030567	2	1	58
5243.0	C0019193	2	1	59
5243.0	C0860207	2	1	60
5243.0	C1262760	2	1	61
5243.0	C3658290	2	1	62
5243.0	C4277682	2	1	63
5243.0	C4279912	2	1	64
5243.0	C0007131	2	1	65
5243.0	C0235874	2	1	66
5243.0	C0030201	2	1	67
5243.0	C0011570	2	1	68
5243.0	C0011581	2	1	69
5243.0	C0040715	2	1	70
5243.0	C0079744	2	1	71
5243.0	C0007097	2	1	72
5243.0	C0014859	2	1	73
5243.0	C0205696	2	1	74
5243.0	C0205697	2	1	75
5243.0	C0205698	2	1	76
5243.0	C0205699	2	1	77
5243.0	C0546837	2	1	78
5243.0	C0027497	2	1	79
5243.0	C0042963	2	1	80
5243.0	C1861502	2	1	81
5243.0	C0006826	2	1	82
5243.0	C0027651	2	1	83
5243.0	C0086692	2	1	84
5243.0	C0009402	2	1	85
5243.0	C0009404	2	1	86
5243.0	C0006142	2	1	87
5243.0	C0022665	2	1	88
5243.0	C0376544	2	1	89
5243.0	C0376545	2	1	90
5243.0	C0678222	2	1	91
5243.0	C0740457	2	1	92
5243.0	C1257931	2	1	93
5243.0	C1458155	2	1	94
5243.0	C4704874	2	1	95
5243.0	C0041696	2	1	96
5243.0	C1269683	2	1	97
5243.0	C0023452	2	1	98
5243.0	C0023453	2	1	99
5243.0	C1961102	2	1	100
5243.0	C0036341	2	1	101
5243.0	C0027609	2	1	102
5243.0	C0018798	2	1	103
5243.0	C0014836	2	1	104
5243.0	C0033975	2	1	105
5243.0	C1168401	2	1	106
5243.0	C0030569	2	1	107
5243.0	C0751414	2	1	108
5243.0	C0751415	2	1	109
5243.0	C0027819	2	1	110
5243.0	C0009324	2	1	111
5243.0	C2677101	2	1	112
5243.0	DB11869	1	1	113
5243.0	DB06191	1	1	114
5243.0	DB06240	1	1	115
5243.0	DB04851	1	1	116
9429.0	C0006142	2	1	117
9429.0	C0678222	2	1	118
9429.0	C1257931	2	1	119
9429.0	C1458155	2	1	120
9429.0	C4704874	2	1	121
9429.0	C0008312	2	1	122
9429.0	C0023892	2	1	123
9429.0	C0238065	2	1	124
9429.0	C4551595	2	1	125
9429.0	C1961099	2	1	126
9429.0	C0013221	2	1	127
9429.0	C0027765	2	1	128
9429.0	C0041755	2	1	129
9429.0	C0001430	2	1	130
9429.0	C0009402	2	1	131
9429.0	C0009404	2	1	132
9429.0	C0205646	2	1	133
9429.0	C0205647	2	1	134
9429.0	C0205648	2	1	135
9429.0	C0205649	2	1	136
9429.0	C0205650	2	1	137
9429.0	C0205651	2	1	138
9429.0	C0079744	2	1	139
9429.0	C0018099	2	1	140
9429.0	C0740394	2	1	141
9429.0	C0024668	2	1	142
9429.0	C0003873	2	1	143
9429.0	C1168401	2	1	144
9429.0	C1841837	2	1	145
145447.0	C0006142	2	1	146
55331.0	C0025202	2	1	147
55331.0	C4540358	2	1	148
9510.0	C0007131	2	1	149
9510.0	C2239176	2	1	150
9510.0	C0006142	2	1	151
9510.0	C0027626	2	1	152
9510.0	C0678222	2	1	153
9510.0	C1257931	2	1	154
9510.0	C1458155	2	1	155
9510.0	C4704874	2	1	156
9510.0	C0002395	2	1	157
9510.0	C0011265	2	1	158
9510.0	C0276496	2	1	159
9510.0	C0494463	2	1	160
9510.0	C0546126	2	1	161
9510.0	C0750900	2	1	162
9510.0	C0750901	2	1	163
11096.0	C0019209	2	1	164
30817.0	C0157743	2	1	165
30817.0	C0473546	2	1	166
30817.0	C1852146	2	1	167
30817.0	C1852145	2	1	168
10149.0	C0029408	2	1	169
10149.0	C0086743	2	1	170
10149.0	C0403814	2	1	171
57211.0	C2700406	2	1	172
57211.0	C4225303	2	1	173
133.0	C0004352	2	1	174
133.0	C0034189	2	1	175
133.0	C0036690	2	1	176
133.0	C0243026	2	1	177
133.0	C1719672	2	1	178
133.0	C0017658	2	1	179
133.0	C1704377	2	1	180
133.0	C0005586	2	1	181
133.0	C0036341	2	1	182
133.0	C0023893	2	1	183
133.0	C0020429	2	1	184
133.0	C0030193	2	1	185
133.0	C0234230	2	1	186
133.0	C0234238	2	1	187
133.0	C0234254	2	1	188
133.0	C0458247	2	1	189
133.0	C0458257	2	1	190
133.0	C0458259	2	1	191
133.0	C0751211	2	1	192
133.0	C0751212	2	1	193
133.0	C0751213	2	1	194
133.0	C0751214	2	1	195
133.0	C0751407	2	1	196
133.0	C0751408	2	1	197
133.0	C2936719	2	1	198
133.0	C0038358	2	1	199
22850.0	C0036341	2	1	200
150.0	C0020538	2	1	201
150.0	C0011570	2	1	202
150.0	C0011581	2	1	203
150.0	C0030319	2	1	204
150.0	C0086769	2	1	205
150.0	C0525045	2	1	206
150.0	C0020649	2	1	207
150.0	C0018799	2	1	208
150.0	C0036341	2	1	209
150.0	C0014544	2	1	210
150.0	C0086237	2	1	211
150.0	C0236018	2	1	212
150.0	C0751111	2	1	213
150.0	C0001973	2	1	214
150.0	C0016059	2	1	215
150.0	C0018800	2	1	216
150.0	C1383860	2	1	217
150.0	C1623038	2	1	218
150.0	C0271694	2	1	219
150.0	DB00368	1	1	220
150.0	DB00668	1	1	221
150.0	DB00633	1	1	222
150.0	DB00370	1	1	223
150.0	DB00797	1	1	224
150.0	DB01018	1	1	225
150.0	DB00598	1	1	226
84632.0	C0007137	2	1	227
27125.0	C0000772	2	1	228
27125.0	C0005941	2	1	229
27125.0	C0009241	2	1	230
27125.0	C0018273	2	1	231
27125.0	C0018798	2	1	232
27125.0	C0024115	2	1	233
27125.0	C0028754	2	1	234
27125.0	C0282631	2	1	235
27125.0	C4085597	2	1	236
196.0	C0024623	2	1	237
196.0	C0038356	2	1	238
196.0	C1708349	2	1	239
196.0	C0030297	2	1	240
196.0	C0346647	2	1	241
196.0	C2931037	2	1	242
196.0	C0152013	2	1	243
196.0	C0149721	2	1	244
196.0	C0003873	2	1	245
196.0	C0018798	2	1	246
196.0	C0041955	2	1	247
196.0	C0153619	2	1	248
196.0	C0005974	2	1	249
196.0	C0023903	2	1	250
196.0	C0345904	2	1	251
196.0	C0033578	2	1	252
196.0	C0376358	2	1	253
196.0	C0018273	2	1	254
196.0	C0020564	2	1	255
196.0	C0023895	2	1	256
196.0	C0037997	2	1	257
196.0	C0086565	2	1	258
196.0	C0333641	2	1	259
196.0	C0020538	2	1	260
196.0	C0020578	2	1	261
196.0	C0039231	2	1	262
196.0	C0080203	2	1	263
196.0	C0006142	2	1	264
196.0	C0678222	2	1	265
196.0	C1257931	2	1	266
196.0	C1458155	2	1	267
196.0	C4704874	2	1	268
196.0	C0021364	2	1	269
196.0	C0848676	2	1	270
196.0	C0917731	2	1	271
196.0	C0559470	2	1	272
196.0	C0019193	2	1	273
196.0	C0242339	2	1	274
196.0	C0598784	2	1	275
196.0	C0860207	2	1	276
196.0	C1262760	2	1	277
196.0	C3658290	2	1	278
196.0	C4277682	2	1	279
196.0	C4279912	2	1	280
196.0	C0027627	2	1	281
196.0	C0006826	2	1	282
196.0	C0027651	2	1	283
196.0	C0086692	2	1	284
196.0	C0004153	2	1	285
196.0	C1563937	2	1	286
196.0	C0005683	2	1	287
196.0	C0021368	2	1	288
196.0	C0037116	2	1	289
196.0	C0236811	2	1	290
196.0	C0813142	2	1	291
196.0	C0887800	2	1	292
196.0	C0700501	2	1	293
196.0	C2673809	2	1	294
196.0	C0032285	2	1	295
196.0	C0032300	2	1	296
196.0	C0242706	2	1	297
196.0	C0887898	2	1	298
196.0	C3714636	2	1	299
196.0	C0018800	2	1	300
196.0	C1383860	2	1	301
196.0	C0004943	2	1	302
196.0	C0003865	2	1	303
196.0	C0971858	2	1	304
196.0	C0993582	2	1	305
196.0	C0028043	2	1	306
196.0	C0040332	2	1	307
196.0	C0042373	2	1	308
196.0	C0376384	2	1	309
196.0	C0011616	2	1	310
196.0	C0162351	2	1	311
196.0	C0021655	2	1	312
196.0	C0920563	2	1	313
196.0	C0025517	2	1	314
196.0	C0027626	2	1	315
196.0	C0027540	2	1	316
196.0	C0273115	2	1	317
196.0	C2350344	2	1	318
196.0	C0019209	2	1	319
196.0	C0000786	2	1	320
196.0	C0000822	2	1	321
196.0	C3830362	2	1	322
196.0	C4552766	2	1	323
196.0	C0028754	2	1	324
196.0	C0043094	2	1	325
196.0	C0005612	2	1	326
196.0	C0009319	2	1	327
196.0	C0162834	2	1	328
196.0	C0023890	2	1	329
196.0	C0239946	2	1	330
196.0	C0400966	2	1	331
196.0	C3241937	2	1	332
196.0	C0035334	2	1	333
196.0	C0038002	2	1	334
196.0	C0027659	2	1	335
196.0	DB06083	1	1	336
7965.0	C0037769	2	1	337
7965.0	C0543888	2	1	338
7965.0	C4693912	2	1	339
23746.0	C1858386	2	1	340
23746.0	C3489532	2	1	341
23746.0	C0035334	2	1	342
23746.0	C0015397	2	1	343
23746.0	C4085590	2	1	344
23746.0	C0339527	2	1	345
23746.0	C2751763	2	1	346
23746.0	C2751764	2	1	347
23746.0	C4277690	2	1	348
203.0	C2675459	2	1	349
203.0	C0151744	2	1	350
203.0	C0334634	2	1	351
203.0	C0751958	2	1	352
122481.0	C4693784	2	1	353
231.0	C0086543	2	1	354
231.0	C0524524	2	1	355
231.0	C1510497	2	1	356
231.0	C0014170	2	1	357
231.0	C0476089	2	1	358
231.0	C0035222	2	1	359
231.0	C0342257	2	1	360
231.0	C0023893	2	1	361
231.0	C0014175	2	1	362
231.0	C0269102	2	1	363
231.0	DB15293	1	1	364
231.0	DB02383	1	1	365
231.0	DB02712	1	1	366
1646.0	C0029408	2	1	367
1646.0	C0086743	2	1	368
1646.0	C0007621	2	1	369
1646.0	C0014175	2	1	370
1646.0	C0269102	2	1	371
1646.0	C2239176	2	1	372
1646.0	C1839840	2	1	373
1646.0	C0032460	2	1	374
1646.0	C1136382	2	1	375
1646.0	C0019269	2	1	376
1646.0	C0027661	2	1	377
1646.0	C0033804	2	1	378
1646.0	C0036875	2	1	379
1646.0	C0266362	2	1	380
1646.0	C2930618	2	1	381
1646.0	C2930619	2	1	382
1646.0	C0043094	2	1	383
1646.0	C0011616	2	1	384
1646.0	C0162351	2	1	385
1646.0	C3151303	2	1	386
8644.0	C0032460	2	1	387
8644.0	C1136382	2	1	388
8644.0	C0014170	2	1	389
8644.0	C0476089	2	1	390
8644.0	C0033578	2	1	391
8644.0	C0376358	2	1	392
8644.0	C0024623	2	1	393
8644.0	C0038356	2	1	394
8644.0	C1708349	2	1	395
8644.0	C0007621	2	1	396
8644.0	C0028754	2	1	397
8644.0	C0014175	2	1	398
