C0000786	C0000822	3	0.5797872340425532	0
C0000786	C3830362	3	0.5797872340425532	1
C0000822	C0000786	3	0.5797872340425532	2
C0000822	C3830362	3	1.0	3
C0001733	C2584774	3	0.5	4
C0001787	C0029459	3	0.7608695652173914	5
C0001787	C0751406	3	0.6853932584269663	6
C0002152	C0038433	3	1.0	7
C0002514	C0750905	3	0.65	8
C0002622	C0751295	3	0.6633663366336634	9
C0002735	C0398562	3	0.5	10
C0002735	C0751381	3	0.6666666666666666	11
C0002735	C1860808	3	0.5	12
C0002879	C0002889	3	0.8125	13
C0002889	C0002879	3	0.8125	14
C0002889	C0221021	3	0.4193548387096774	15
C0003129	C0242184	3	0.559322033898305	16
C0003129	C0700292	3	0.6346153846153846	17
C0003467	C0003469	3	0.6619718309859155	18
C0003469	C0003467	3	0.6619718309859155	19
C0003850	C0004153	3	0.9593613933236574	20
C0003865	C0971858	3	1.0	21
C0003865	C0993582	3	1.0	22
C0003869	C1692886	3	0.9142857142857144	23
C0003944	C0021124	3	1.0	24
C0003944	C0021139	3	1.0	25
C0004153	C0003850	3	0.9593613933236574	26
C0004403	C0008625	3	1.0	27
C0004782	C0750951	3	0.631578947368421	28
C0004936	C0233514	3	0.4864391951006124	29
C0005129	C1319466	3	0.425531914893617	30
C0005138	C2350873	3	0.9166666666666666	31
C0005587	C0024713	3	0.6410256410256411	32
C0005587	C0338831	3	0.417910447761194	33
C0005684	C0005695	3	0.9303912647861692	34
C0005684	C0699885	3	0.9299771167048057	35
C0005695	C0005684	3	0.9303912647861692	36
C0005695	C0699885	3	0.8995065051592642	37
C0005899	C0018672	3	0.4285714285714285	38
C0006142	C0006826	3	0.5318436854021065	39
C0006142	C0009402	3	0.4231342428063739	40
C0006142	C0027627	3	0.5018595739885044	41
C0006142	C0027651	3	0.5150602409638554	42
C0006142	C0678222	3	0.8977587161040399	43
C0006142	C2239176	3	0.4329675302636044	44
C0006663	C0263628	3	0.7962962962962963	45
C0006663	C0521174	3	0.8076923076923077	46
C0006826	C0006142	3	0.5318436854021065	47
C0006826	C0009402	3	0.4427269935510288	48
C0006826	C0027627	3	0.5298195534713018	49
C0006826	C0027651	3	0.6360627177700349	50
C0006826	C0678222	3	0.5332603067118104	51
C0006826	C2239176	3	0.4676214833759591	52
C0006868	C0018614	3	0.5263157894736842	53
C0006868	C0236735	3	0.5263157894736842	54
C0007131	C0027627	3	0.4078372474057892	55
C0007131	C0242379	3	0.4608585858585858	56
C0007131	C0684249	3	0.4584699453551912	57
C0007134	C0279702	3	0.715724244771495	58
C0007194	C4551472	3	0.408525754884547	59
C0007781	C0018814	3	0.5	60
C0007781	C0149649	3	1.0	61
C0007781	C0877855	3	1.0	62
C0007781	C0936247	3	1.0	63
C0008625	C0004403	3	1.0	64
C0009171	C0236736	3	0.7905405405405406	65
C0009171	C0600427	3	0.5446428571428571	66
C0009324	C0010346	3	0.4504596527068437	67
C0009402	C0006142	3	0.4231342428063739	68
C0009402	C0006826	3	0.4427269935510288	69
C0009402	C0027627	3	0.4501650972239207	70
C0009402	C0027651	3	0.423472639533825	71
C0009402	C0678222	3	0.4274560074583381	72
C0009402	C2239176	3	0.4119278779472954	73
C0009405	C1112155	3	0.5106382978723404	74
C0009405	C1333991	3	0.4651162790697674	75
C0009405	C2936783	3	0.5609756097560976	76
C0010054	C0010068	3	0.6038159371492705	77
C0010054	C1956346	3	0.5853658536585366	78
C0010068	C0010054	3	0.6038159371492705	79
C0010068	C1956346	3	0.5381733021077283	80
C0010093	C0029927	3	0.4864864864864865	81
C0010346	C0009324	3	0.4504596527068437	82
C0010346	C0021390	3	0.4017053529133112	83
C0011304	C2350037	3	1.0	84
C0011570	C0011581	3	0.8332378223495702	85
C0011570	C0344315	3	0.9141184124918672	86
C0011573	C0025193	3	0.6774193548387096	87
C0011573	C0086133	3	0.75	88
C0011573	C0282126	3	0.7735849056603774	89
C0011574	C1571983	3	1.0	90
C0011574	C1571984	3	1.0	91
C0011581	C0011570	3	0.8332378223495702	92
C0011581	C0344315	3	0.7912211592571751	93
C0011609	C0406537	3	0.5476190476190477	94
C0011615	C0013595	3	0.6830031282586028	95
C0011616	C0162351	3	0.6454545454545455	96
C0011633	C0085655	3	0.4315068493150685	97
C0011633	C0221056	3	0.895397489539749	98
C0011999	C0027806	3	0.9655172413793104	99
C0011999	C0080218	3	0.6829268292682927	100
C0011999	C0152234	3	1.0	101
C0011999	C0152426	3	0.7368421052631579	102
C0011999	C0266453	3	0.5957446808510638	103
C0011999	C0344479	3	1.0	104
C0011999	C0702169	3	0.9032258064516128	105
C0012236	C1321551	3	0.4333333333333333	106
C0013170	C0013222	3	0.5693069306930693	107
C0013170	C0029231	3	0.5867346938775511	108
C0013170	C0038580	3	0.5107296137339056	109
C0013170	C0038586	3	0.4526315789473684	110
C0013170	C0236969	3	0.5576923076923077	111
C0013170	C0740858	3	0.4618320610687023	112
C0013170	C1510472	3	0.4006309148264984	113
C0013170	C4316881	3	0.5867346938775511	114
C0013221	C0041755	3	0.9885057471264368	115
C0013222	C0013170	3	0.5693069306930693	116
C0013222	C0029231	3	0.950413223140496	117
C0013222	C0038580	3	0.73125	118
C0013222	C0038586	3	0.527027027027027	119
C0013222	C0236969	3	0.8582089552238806	120
C0013222	C0740858	3	0.6210526315789474	121
C0013222	C1510472	3	0.458498023715415	122
C0013222	C4316881	3	0.950413223140496	123
C0013336	C0349588	3	0.7443389335281227	124
C0013336	C2919142	3	0.8009516256938938	125
C0013386	C0751088	3	0.46875	126
C0013502	C4553297	3	0.6785714285714286	127
C0013595	C0011615	3	0.6830031282586028	128
C0014324	C4316791	3	0.75	129
C0014518	C0038325	3	0.4189189189189189	130
C0014558	C0393672	3	1.0	131
C0014558	C0393682	3	0.7931034482758621	132
C0014859	C0546837	3	0.8486171761280932	133
C0015371	C0750951	3	0.4444444444444444	134
C0015456	C0015704	3	0.5	135
C0015456	C0343097	3	1.0	136
C0015456	C3151189	3	0.5	137
C0015456	C3810042	3	1.0	138
C0015695	C2711227	3	0.7072758037225042	139
C0015704	C0015456	3	0.5	140
C0015704	C0343097	3	0.5	141
C0015704	C3810042	3	0.5	142
C0016579	C0235044	3	1.0	143
C0016579	C0751412	3	1.0	144
C0016579	C3495591	3	0.5	145
C0017636	C0017638	3	0.4236442024052643	146
C0017636	C1621958	3	0.8919560700504601	147
C0017638	C0017636	3	0.4236442024052643	148
C0017638	C1621958	3	0.4207674943566591	149
C0018054	C2936694	3	0.4375	150
C0018128	C0018814	3	0.5	151
C0018614	C0006868	3	0.5263157894736842	152
C0018614	C0236735	3	1.0	153
C0018672	C0005899	3	0.4285714285714285	154
C0018801	C0018802	3	0.811561978877154	155
C0018802	C0018801	3	0.811561978877154	156
C0018814	C0007781	3	0.5	157
C0018814	C0018128	3	0.5	158
C0018814	C0042386	3	0.5	159
C0018814	C0086922	3	0.5	160
C0018814	C0149649	3	0.5	161
C0018814	C0242461	3	0.5	162
C0018814	C0376362	3	0.5	163
C0018814	C0877855	3	0.5	164
C0018814	C0936247	3	0.5	165
C0018944	C0086626	3	0.5	166
C0018944	C0236964	3	0.5	167
C0018944	C0274859	3	0.5	168
C0018944	C0274860	3	0.5	169
C0018944	C0751855	3	0.5	170
C0018944	C0751856	3	0.5	171
C0018944	C0751857	3	0.5	172
C0018944	C0751858	3	0.5	173
C0019054	C0312854	3	1.0	174
C0019064	C0242426	3	0.5	175
C0019147	C0751197	3	0.9285714285714286	176
C0019147	C0751198	3	0.9285714285714286	177
C0019193	C0860207	3	0.7672253258845437	178
C0019193	C1262760	3	0.985645933014354	179
C0019193	C3658290	3	0.9975786924939468	180
C0019193	C4277682	3	0.8937093275488069	181
C0019193	C4279912	3	1.0	182
C0019207	C0019208	3	0.8863636363636364	183
C0019207	C0023904	3	0.7358490566037735	184
C0019207	C0086404	3	0.9435483870967742	185
C0019208	C0019207	3	0.8863636363636364	186
C0019208	C0023904	3	0.73125	187
C0019208	C0086404	3	0.936	188
C0019829	C0220597	3	0.4433333333333333	189
C0020445	C0745103	3	0.6224899598393574	190
C0020517	C0887898	3	0.4257425742574257	191
C0020796	C0025363	3	0.852760736196319	192
C0020796	C0917816	3	0.8333333333333334	193
C0021124	C0003944	3	1.0	194
C0021124	C0021139	3	1.0	195
C0021139	C0003944	3	1.0	196
C0021139	C0021124	3	1.0	197
C0021361	C0038279	3	0.7567567567567568	198
C0021361	C0341869	3	0.6666666666666666	199
C0021361	C0917730	3	0.7567567567567568	200
C0021390	C0010346	3	0.4017053529133112	201
C0022333	C0149958	3	0.7285714285714285	202
C0022333	C0234533	3	0.4857142857142857	203
C0022333	C0234535	3	0.8360655737704918	204
C0022333	C0270824	3	0.4880382775119617	205
C0022333	C0270844	3	0.9444444444444444	206
C0022333	C0270846	3	0.7132867132867133	207
C0022333	C0422850	3	1.0	208
C0022333	C0422852	3	1.0	209
C0022333	C0422853	3	1.0	210
C0022333	C0422854	3	1.0	211
C0022333	C0422855	3	1.0	212
C0022333	C0751056	3	1.0	213
C0022333	C0751110	3	1.0	214
C0022333	C0751123	3	1.0	215
C0022333	C0751494	3	0.8717948717948718	216
C0022333	C0751495	3	0.4857142857142857	217
C0022333	C0751496	3	1.0	218
C0022333	C3495874	3	1.0	219
C0022333	C4048158	3	0.5862068965517241	220
C0022333	C4316903	3	0.4975609756097561	221
C0022333	C4317109	3	0.408	222
C0022333	C4317123	3	0.8292682926829268	223
C0022333	C4505436	3	1.0	224
C0022521	C4317124	3	0.5223880597014925	225
C0022521	C4551906	3	0.5942028985507246	226
C0023012	C0023014	3	0.6111111111111112	227
C0023012	C0454655	3	1.0	228
C0023012	C0751257	3	1.0	229
C0023014	C0023012	3	0.6111111111111112	230
C0023014	C0454655	3	0.6111111111111112	231
C0023014	C0751257	3	0.6111111111111112	232
C0023186	C0751262	3	0.6304347826086957	233
C0023186	C0751263	3	0.6304347826086957	234
C0023186	C1330966	3	0.6304347826086957	235
C0023212	C0235527	3	0.6993865030674846	236
C0023212	C1959583	3	0.890625	237
C0023212	C1961112	3	0.91869918699187	238
C0023267	C0042133	3	0.6559865092748736	239
C0023492	C0023493	3	0.4902840059790732	240
C0023493	C0023492	3	0.4902840059790732	241
C0023890	C1623038	3	0.6582478295185478	242
C0023904	C0019207	3	0.7358490566037735	243
C0023904	C0019208	3	0.73125	244
C0023904	C0086404	3	0.7697368421052632	245
C0024304	C0024306	3	0.84	246
C0024304	C0079741	3	0.875	247
C0024304	C0079747	3	0.5384615384615384	248
C0024304	C0079757	3	1.0	249
C0024304	C0079770	3	0.65625	250
C0024304	C3714542	3	0.4285714285714285	251
C0024305	C4721532	3	0.623641304347826	252
C0024306	C0024304	3	0.84	253
C0024306	C0079741	3	0.75	254
C0024306	C0079747	3	0.5238095238095238	255
C0024306	C0079757	3	0.84	256
C0024306	C0079770	3	0.6285714285714286	257
C0024507	C0036069	3	0.6363636363636364	258
C0024507	C0036996	3	0.5185185185185185	259
C0024507	C0265275	3	0.4411764705882353	260
C0024623	C0027627	3	0.4077911313717364	261
C0024667	C0024668	3	0.5531914893617021	262
C0024667	C0205696	3	0.5220883534136547	263
C0024667	C0205697	3	0.5531914893617021	264
C0024667	C0205698	3	0.4333333333333333	265
C0024667	C0205699	3	0.6403940886699507	266
C0024667	C1257925	3	0.979591836734694	267
C0024668	C0024667	3	0.5531914893617021	268
C0024668	C0205696	3	0.4285714285714285	269
C0024668	C0205697	3	0.4779661016949152	270
