DB01599	DB00381	1	0.5615159165004058	0
DB01599	DB00945	1	0.5615159165004058	1
DB00368	DB00668	1	0.8848323593476216	2
DB00368	DB01396	1	0.5738290882853383	3
DB00368	DB01078	1	0.5738290882853383	4
DB00368	DB00390	1	0.5738290882853383	5
DB00368	DB00511	1	0.5738290882853383	6
DB00368	DB13467	1	0.5738290882853383	7
DB00368	DB04855	1	0.5738290882853383	8
DB00368	DB04944	1	0.5738290882853383	9
DB00368	DB00281	1	0.5738290882853383	10
DB00368	DB00908	1	0.5738290882853383	11
DB00668	DB01396	1	0.5738290882853383	12
DB00668	DB01078	1	0.5738290882853383	13
DB00668	DB00390	1	0.5738290882853383	14
DB00668	DB00511	1	0.5738290882853383	15
DB00668	DB13467	1	0.5738290882853383	16
DB00668	DB04855	1	0.5738290882853383	17
DB00668	DB13679	1	0.479032042176056	18
DB00668	DB00341	1	0.5500526278168015	19
DB00668	DB00972	1	0.8174636082694509	20
DB00668	DB06282	1	0.479032042176056	21
DB00668	DB00985	1	0.479032042176056	22
DB00668	DB00283	1	0.479032042176056	23
DB00668	DB01069	1	0.479032042176056	24
DB00668	DB01246	1	0.479032042176056	25
DB00668	DB00748	1	0.479032042176056	26
DB00668	DB06766	1	0.5500526278168015	27
DB00668	DB11591	1	0.5500526278168015	28
DB00668	DB00950	1	0.479032042176056	29
DB00668	DB00768	1	0.8174636082694509	30
DB00668	DB00975	1	0.7325890195473507	31
DB00668	DB00806	1	0.8174636082694509	32
DB00668	DB04944	1	0.5738290882853383	33
DB00668	DB00465	1	0.5500526278168015	34
DB00668	DB00945	1	0.8848323593476216	35
DB00668	DB00554	1	0.5500526278168015	36
DB00668	DB00586	1	0.5500526278168015	37
DB00668	DB00712	1	0.5500526278168015	38
DB00668	DB00281	1	0.5738290882853383	39
DB00668	DB00907	1	0.5500526278168015	40
DB00668	DB00908	1	0.5738290882853383	41
DB00668	DB12010	1	0.8848323593476216	42
DB00633	DB00794	1	0.7325890195473507	43
DB00633	DB06753	1	0.8848323593476216	44
DB00633	DB00404	1	0.5871283269646941	45
DB00633	DB00683	1	0.7325890195473507	46
DB00633	DB00349	1	0.5871283269646941	47
DB00633	DB00829	1	0.5871283269646941	48
DB00633	DB00425	1	0.7325890195473507	49
DB00633	DB00557	1	0.5871283269646941	50
DB00633	DB13256	1	0.5871283269646941	51
DB00633	DB06288	1	0.5871283269646941	52
DB00370	DB04832	1	0.6015854224833039	53
DB00370	DB01175	1	0.6015854224833039	54
DB00370	DB00715	1	0.6015854224833039	55
DB00370	DB01104	1	0.6015854224833039	56
DB00370	DB00476	1	0.7696647186952432	57
DB00370	DB00540	1	0.6015854224833039	58
DB00370	DB06700	1	0.7696647186952432	59
DB00370	DB00321	1	0.6015854224833039	60
DB00370	DB09068	1	0.7696647186952432	61
DB00370	DB00472	1	0.6015854224833039	62
DB00797	DB00806	1	0.8848323593476216	63
DB00797	DB00929	1	0.5292565483189313	64
DB00797	DB00465	1	0.5292565483189313	65
DB00797	DB00945	1	0.5292565483189313	66
DB00797	DB09214	1	0.7325890195473507	67
DB00797	DB00482	1	0.5292565483189313	68
DB00797	DB00554	1	0.7325890195473507	69
DB00797	DB00586	1	0.7325890195473507	70
DB00797	DB00712	1	0.7325890195473507	71
DB00797	DB00461	1	0.5292565483189313	72
DB00797	DB08439	1	0.5292565483189313	73
DB00797	DB05016	1	0.5292565483189313	74
DB00598	DB01023	1	0.6015854224833039	75
DB00598	DB00381	1	0.6015854224833039	76
DB00598	DB01115	1	0.6015854224833039	77
DB00598	DB00945	1	0.6015854224833039	78
DB01396	DB01078	1	0.7325890195473507	79
DB01396	DB00390	1	0.7325890195473507	80
DB01396	DB00511	1	0.7325890195473507	81
DB01396	DB13467	1	0.7325890195473507	82
DB01396	DB04855	1	0.5738290882853383	83
DB01396	DB04944	1	0.5738290882853383	84
DB01396	DB00281	1	0.5738290882853383	85
DB01396	DB00908	1	0.5738290882853383	86
DB01078	DB00390	1	0.7325890195473507	87
DB01078	DB00511	1	0.7325890195473507	88
DB01078	DB13467	1	0.7325890195473507	89
DB01078	DB04855	1	0.5738290882853383	90
DB01078	DB04944	1	0.5738290882853383	91
DB01078	DB00281	1	0.5738290882853383	92
DB01078	DB00908	1	0.5738290882853383	93
DB00390	DB00511	1	0.7325890195473507	94
DB00390	DB13467	1	0.7325890195473507	95
DB00390	DB04855	1	0.5738290882853383	96
DB00390	DB04944	1	0.5738290882853383	97
DB00390	DB00281	1	0.5738290882853383	98
DB00390	DB00908	1	0.5738290882853383	99
DB00511	DB13467	1	0.7325890195473507	100
DB00511	DB04855	1	0.5738290882853383	101
DB00511	DB04944	1	0.5738290882853383	102
DB00511	DB00281	1	0.5738290882853383	103
DB00511	DB00908	1	0.5738290882853383	104
DB13467	DB04855	1	0.5738290882853383	105
DB13467	DB04944	1	0.5738290882853383	106
DB13467	DB00281	1	0.5738290882853383	107
DB13467	DB00908	1	0.5738290882853383	108
DB11703	DB15035	1	0.8174636082694509	109
DB11703	DB09053	1	0.8174636082694509	110
DB11703	DB05294	1	0.676683557152784	111
DB11703	DB12887	1	0.5615159165004058	112
DB11703	DB00262	1	0.5615159165004058	113
DB11703	DB06603	1	0.5615159165004058	114
DB11703	DB06176	1	0.5615159165004058	115
DB11703	DB05015	1	0.5615159165004058	116
DB11703	DB11841	1	0.5615159165004058	117
DB11703	DB11986	1	0.676683557152784	118
DB11703	DB14723	1	0.676683557152784	119
DB11703	DB00603	1	0.5292565483189313	120
DB11703	DB00351	1	0.5292565483189313	121
DB11703	DB06595	1	0.676683557152784	122
DB11703	DB00482	1	0.5615159165004058	123
DB11703	DB08868	1	0.5292565483189313	124
DB15035	DB09053	1	0.8174636082694509	125
DB15035	DB05294	1	0.676683557152784	126
DB15035	DB12887	1	0.5615159165004058	127
DB15035	DB00262	1	0.5615159165004058	128
DB15035	DB06603	1	0.5615159165004058	129
DB15035	DB06176	1	0.5615159165004058	130
DB15035	DB05015	1	0.5615159165004058	131
DB15035	DB11841	1	0.5615159165004058	132
DB15035	DB11986	1	0.676683557152784	133
DB15035	DB14723	1	0.676683557152784	134
DB15035	DB00603	1	0.5292565483189313	135
DB15035	DB00351	1	0.5292565483189313	136
DB15035	DB06595	1	0.676683557152784	137
DB15035	DB00482	1	0.5615159165004058	138
DB15035	DB08868	1	0.5292565483189313	139
DB09053	DB05294	1	0.676683557152784	140
DB09053	DB12887	1	0.5615159165004058	141
DB09053	DB00262	1	0.5615159165004058	142
DB09053	DB06603	1	0.5615159165004058	143
DB09053	DB06176	1	0.5615159165004058	144
DB09053	DB05015	1	0.5615159165004058	145
DB09053	DB11841	1	0.5615159165004058	146
DB09053	DB11986	1	0.676683557152784	147
DB09053	DB14723	1	0.676683557152784	148
DB09053	DB00603	1	0.5292565483189313	149
DB09053	DB00351	1	0.5292565483189313	150
DB09053	DB06595	1	0.676683557152784	151
DB09053	DB00482	1	0.5615159165004058	152
DB09053	DB08868	1	0.5292565483189313	153
DB08329	DB00273	1	0.676683557152784	154
DB08329	DB06119	1	0.676683557152784	155
DB08329	DB00794	1	0.5871283269646941	156
DB08329	DB01068	1	0.5871283269646941	157
DB08329	DB05087	1	0.676683557152784	158
DB08329	DB04953	1	0.676683557152784	159
DB08329	DB00776	1	0.5871283269646941	160
DB08329	DB00555	1	0.676683557152784	161
DB08329	DB00909	1	0.676683557152784	162
DB08329	DB00754	1	0.5871283269646941	163
DB08329	DB00564	1	0.5871283269646941	164
DB00343	DB01023	1	0.5393294373904864	165
DB00343	DB00270	1	0.5393294373904864	166
DB00343	DB00381	1	0.5393294373904864	167
DB00343	DB00661	1	0.8174636082694509	168
DB00343	DB01115	1	0.5393294373904864	169
DB00343	DB00622	1	0.5393294373904864	170
DB00343	DB00393	1	0.5393294373904864	171
DB00343	DB00401	1	0.5393294373904864	172
DB00343	DB01244	1	0.5393294373904864	173
DB00343	DB00482	1	0.5393294373904864	174
DB00343	DB00281	1	0.8848323593476216	175
DB01023	DB00270	1	0.6174213788949723	176
DB01023	DB00381	1	0.7325890195473507	177
DB01023	DB00661	1	0.7325890195473507	178
DB01023	DB01115	1	0.7325890195473507	179
DB01023	DB00622	1	0.6174213788949723	180
DB01023	DB00393	1	0.6174213788949723	181
DB01023	DB00401	1	0.6174213788949723	182
DB01023	DB01244	1	0.5393294373904864	183
DB01023	DB00945	1	0.6544970780428648	184
DB01023	DB00482	1	0.6174213788949723	185
DB00270	DB00381	1	0.6174213788949723	186
DB00270	DB00661	1	0.5393294373904864	187
DB00270	DB01115	1	0.6174213788949723	188
DB00270	DB00622	1	0.6174213788949723	189
DB00270	DB00393	1	0.6174213788949723	190
DB00270	DB00401	1	0.6174213788949723	191
DB00270	DB01244	1	0.5393294373904864	192
DB00270	DB00482	1	0.6174213788949723	193
DB04855	DB04944	1	0.5738290882853383	194
DB04855	DB00281	1	0.7325890195473507	195
DB04855	DB00908	1	0.7325890195473507	196
DB00381	DB00661	1	0.7325890195473507	197
DB00381	DB01115	1	0.8848323593476216	198
DB00381	DB00622	1	0.6174213788949723	199
DB00381	DB00393	1	0.6174213788949723	200
DB00381	DB00401	1	0.6174213788949723	201
DB00381	DB01244	1	0.5393294373904864	202
DB00381	DB00945	1	0.6544970780428648	203
DB00381	DB00482	1	0.8848323593476216	204
DB13725	DB01148	1	0.8848323593476216	205
DB00661	DB01115	1	0.5393294373904864	206
DB00661	DB00622	1	0.5393294373904864	207
DB00661	DB00393	1	0.5393294373904864	208
DB00661	DB00401	1	0.5393294373904864	209
DB00661	DB01244	1	0.5393294373904864	210
DB00661	DB00482	1	0.5393294373904864	211
DB01115	DB00622	1	0.6174213788949723	212
DB01115	DB00393	1	0.6174213788949723	213
DB01115	DB00401	1	0.6174213788949723	214
DB01115	DB01244	1	0.5393294373904864	215
DB01115	DB00945	1	0.6544970780428648	216
DB01115	DB00482	1	0.6174213788949723	217
DB00622	DB00393	1	0.6174213788949723	218
DB00622	DB00401	1	0.6174213788949723	219
DB00622	DB01244	1	0.5393294373904864	220
DB00622	DB00482	1	0.6174213788949723	221
DB00393	DB00401	1	0.6174213788949723	222
DB00393	DB01244	1	0.5393294373904864	223
DB00393	DB00482	1	0.6174213788949723	224
DB00401	DB01244	1	0.5393294373904864	225
DB00401	DB00482	1	0.6174213788949723	226
DB01244	DB00482	1	0.5393294373904864	227
DB12944	DB01233	1	0.8174636082694509	228
DB12944	DB11675	1	0.8174636082694509	229
DB06775	DB14218	1	0.7696647186952432	230
DB06775	DB00419	1	0.7696647186952432	231
DB06775	DB09039	1	0.7696647186952432	232
DB08882	DB04876	1	0.676683557152784	233
DB08882	DB06335	1	0.676683557152784	234
DB08882	DB01261	1	0.676683557152784	235
DB08882	DB06203	1	0.676683557152784	236
DB08882	DB11950	1	0.676683557152784	237
DB08882	DB00331	1	0.8848323593476216	238
DB04876	DB06335	1	0.676683557152784	239
DB04876	DB01261	1	0.676683557152784	240
DB04876	DB06203	1	0.676683557152784	241
DB04876	DB11950	1	0.676683557152784	242
DB04876	DB00331	1	0.8848323593476216	243
DB06335	DB01261	1	0.676683557152784	244
DB06335	DB06203	1	0.676683557152784	245
DB06335	DB11950	1	0.676683557152784	246
DB06335	DB00331	1	0.8848323593476216	247
DB01261	DB06203	1	0.676683557152784	248
DB01261	DB11950	1	0.676683557152784	249
DB01261	DB00331	1	0.8848323593476216	250
DB06203	DB11950	1	0.676683557152784	251
DB06203	DB00331	1	0.8848323593476216	252
DB05294	DB12887	1	0.5615159165004058	253
DB05294	DB00262	1	0.5615159165004058	254
DB05294	DB06603	1	0.5615159165004058	255
DB05294	DB06176	1	0.5615159165004058	256
DB05294	DB05015	1	0.5615159165004058	257
DB05294	DB11841	1	0.5615159165004058	258
DB05294	DB11986	1	0.7696647186952432	259
DB05294	DB14723	1	0.7696647186952432	260
DB05294	DB00603	1	0.5292565483189313	261
DB05294	DB00351	1	0.5292565483189313	262
DB05294	DB06595	1	0.7696647186952432	263
DB05294	DB00482	1	0.5615159165004058	264
DB05294	DB08868	1	0.5292565483189313	265
DB12887	DB00262	1	0.5615159165004058	266
DB12887	DB06603	1	0.7022959676170725	267
DB12887	DB06176	1	0.7022959676170725	268
DB12887	DB05015	1	0.7022959676170725	269
DB12887	DB11841	1	0.7022959676170725	270
DB12887	DB11986	1	0.5615159165004058	271
DB12887	DB14723	1	0.5615159165004058	272
DB12887	DB00603	1	0.5292565483189313	273
DB12887	DB00351	1	0.5292565483189313	274
DB12887	DB06595	1	0.5615159165004058	275
DB12887	DB00482	1	0.8848323593476216	276
DB12887	DB08868	1	0.5292565483189313	277
DB01236	DB00818	1	0.7325890195473507	278
DB01236	DB00292	1	0.7325890195473507	279
DB01236	DB00753	1	0.8174636082694509	280
DB01236	DB01189	1	0.8174636082694509	281
DB01236	DB00281	1	0.6349272165389017	282
DB01236	DB00296	1	0.6349272165389017	283
DB01236	DB00907	1	0.6349272165389017	284
DB00818	DB00292	1	0.8848323593476216	285
DB00818	DB00753	1	0.7325890195473507	286
DB00818	DB01189	1	0.7325890195473507	287
DB00818	DB00281	1	0.6349272165389017	288
DB00818	DB00296	1	0.6349272165389017	289
DB00818	DB00907	1	0.6349272165389017	290
DB00273	DB06119	1	0.676683557152784	291
DB00273	DB00794	1	0.5871283269646941	292
DB00273	DB01068	1	0.5871283269646941	293
DB00273	DB05087	1	0.676683557152784	294
DB00273	DB04953	1	0.676683557152784	295
DB00273	DB00776	1	0.5871283269646941	296
DB00273	DB00555	1	0.676683557152784	297
DB00273	DB00909	1	0.676683557152784	298
DB00273	DB00754	1	0.5871283269646941	299
DB00273	DB00564	1	0.5871283269646941	300
DB01028	DB00316	1	0.676683557152784	301
